attack_id,attack_name,card_id,card_name,inflicts_poisoned,inflicts_burned,inflicts_paralyzed,inflicts_confused,inflicts_asleep,coin_flip,discards_energy,discards_own_hand,heals,draws_cards,switches_pokemon,prevents_or_reduces_damage,hits_the_bench,self_damage,references_knock_out,ignores_weakness_resistance
816,Licking Catch,572,Heatmor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Fire Claws,572,Heatmor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Slash,573,Reshiram ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Blazing Burst,573,Reshiram ex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820,Tackle,574,Oshawott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Water Gun,574,Oshawott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Energized Shell,575,Dewott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,Energized Slash,576,Samurott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Bite,577,Basculin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Bared Fangs,577,Basculin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Firefighting,578,Ducklett,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827,Wing Attack,578,Ducklett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Flap,579,Swanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Air Slash,579,Swanna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830,Beat,580,Vanillite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Ice Edge,580,Vanillite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
832,Ram,581,Vanillish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Ice Beam,581,Vanillish,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
834,Ram,582,Vanilluxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Double Freeze,582,Vanilluxe,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
836,Gale Thrust,583,Keldeo ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837,Sonic Edge,583,Keldeo ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Smash Kick,584,Blitzle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Zap Kick,584,Blitzle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Smash Kick,585,Zebstrika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Electrobullet,585,Zebstrika,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
842,Surprise Attack,586,Joltik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
843,Discharge,587,Galvantula,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
844,Muddy Bolt,588,Stunfisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Flop,588,Stunfisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Heart Stamp,589,Woobat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Happy Return,590,Swoobat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
848,Gust,590,Swoobat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,Reflect,591,Sigilyph,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
850,Telekinesis,591,Sigilyph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,Focused Wish,592,Yamask,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,Extended Damagriiigus,593,Cofagrigus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,Perplex,593,Cofagrigus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,Super Psy Bolt,594,Gothita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Fortunate Eye,595,Gothorita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Psyshot,595,Gothorita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Synchro Shot,596,Gothitelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Oceanic Gloom,597,Frillish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Power Press,598,Jellicent ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Harden,599,Roggenrola,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,Rolling Rocks,599,Roggenrola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Smack Down,600,Boldore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Power Gem,600,Boldore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Vengeful Cannon,601,Gigalith,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
865,Heavy Impact,601,Gigalith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Elbow Strike,602,Sawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Rising Chop,602,Sawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Acrobatics,603,Archen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,Rock Throw,604,Archeops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Kick,605,Mienfoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Low Sweep,606,Mienshao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Smash Uppercut,606,Mienshao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Retaliate,607,Terrakion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
874,Land Crush,607,Terrakion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,Invite Evil,608,Purrloin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Knock Off,609,Liepard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Headbutt,610,Scraggy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Invade,610,Scraggy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Ruffians Attack,611,Scrafty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,Drool,612,Trubbish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Sludge Bomb,612,Trubbish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Suffocating Gas,613,Garbodor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Gunk Shot,613,Garbodor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Take Down,614,Zorua,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
885,Mind Jack,615,Zoroark,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,Foul Play,615,Zoroark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Body Slam,616,Deino,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
888,Darkness Fang,616,Deino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Double Hit,617,Zweilous,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890,Pitch-Black Fangs,617,Zweilous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Dark Bite,618,Hydreigon ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Zzzt,619,Ferroseed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Metal Claw,619,Ferroseed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Power Whip,620,Ferrothorn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
895,Metal Claw,620,Ferrothorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Hard Gears,621,Klink,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
897,Hard Gears,622,Klang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
898,Hammer In,623,Klinklang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,Bite Together,624,Durant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
900,Vise Grip,624,Durant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Shred,625,Druddigon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Ambush,625,Druddigon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
903,Procurement,626,Patrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Gnaw,626,Patrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Focus Energy,627,Watchog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Hyper Fang,627,Watchog,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
907,Play Rough,628,Lillipup,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
908,Roar,629,Herdier,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
909,Lunge Out,629,Herdier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Odor Sleuth,630,Stoutland,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,Special Fang,630,Stoutland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,Gold Breaker,631,Bouffalant ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Peck,632,Rufflet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Glide,632,Rufflet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Aerial Ace,633,Braviary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,Speed Wing,633,Braviary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,Wrapped in Wind,634,Tornadus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Hurricane,634,Tornadus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,Summoning Sign,635,Steven's Baltoy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,Psychic Sphere,635,Steven's Baltoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Eerie Light,636,Steven's Claydol,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
922,Clay Blast,636,Steven's Claydol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
923,Magical Shot,637,Steven's Carbink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Razor Wing,638,Steven's Skarmory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Sonic Double,638,Steven's Skarmory,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
926,Ram,639,Steven's Beldum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Metal Slash,640,Steven's Metang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Metal Stomp,641,Steven's Metagross ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Pointy Nails,642,Marnie's Purrloin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Pointy Claws,643,Marnie's Liepard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,Crunch,644,Marnie's Scraggy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
932,Rear Kick,645,Marnie's Scrafty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Wild Tackle,645,Marnie's Scrafty,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,Filch,646,Marnie's Impidimp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
935,Corkscrew Punch,646,Marnie's Impidimp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Corkscrew Punch,647,Marnie's Morgrem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Shadow Bullet,648,Marnie's Grimmsnarl ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
938,Spiky Wheel,649,Marnie's Morpeko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Bind Down,650,Bulbasaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Razor Leaf,651,Ivysaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,Jungle Dump,652,Mega Venusaur ex,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,Jam-Packed,653,Exeggcute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Guard Press,654,Exeggutor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
944,Stomping Wood,654,Exeggutor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Traverse Time,655,Celebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Solar Cutter,655,Celebi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Nap,656,Seedot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
948,Seed Bomb,656,Seedot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,Pound,657,Nuzleaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Low Kick,657,Nuzleaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Reversing Gust,658,Shiftry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
952,Perplex,658,Shiftry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
953,Stampede,659,Vulpix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Combustion,659,Vulpix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Supernatural Shapeshifter,660,Ninetales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Combustion,660,Ninetales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Call for Family,661,Numel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,Flare,661,Numel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Roasting Heat,662,Mega Camerupt ex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Volcanic Meteor,662,Mega Camerupt ex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
961,Singe,663,Volcanion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Backfire,663,Volcanion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Wild Kick,664,Scorbunny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
964,Jumping Kick,665,Raboot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
965,Turbo Flare,666,Cinderace,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
966,Vise Grip,667,Corphish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,Take Down,667,Corphish,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
968,Slap,668,Gimmighoul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Dig Claws,669,Sandshrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Mud-Slap,669,Sandshrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Sand Attack,670,Sandslash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,Mud Shot,670,Sandslash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,Bind,671,Onix,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
974,Strength,671,Onix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,Pow-Pow Punching,672,Tyrogue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
976,Corkscrew Punch,673,Makuhita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Confront,673,Makuhita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Wild Press,674,Hariyama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,Power Gem,675,Lunatone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Cosmic Beam,676,Solrock,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
981,Accelerating Stab,677,Riolu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Aura Jab,678,Mega Lucario ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
983,Mega Brave,678,Mega Lucario ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,Smack,679,Croagunk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Reckless Charge,680,Toxicroak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986,Shadowy Side Kick,681,Marshadow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
987,Stony Kick,682,Stonjourner,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
988,Boundless Power,682,Stonjourner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Ram,683,Nacli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Rock Hurl,684,Naclstack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Hammer In,685,Garganacl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Vise Grip,686,Crawdaunt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Cutting Riposte,686,Crawdaunt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Terminal Period,687,Mega Absol ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
995,Claw of Darkness,687,Mega Absol ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Mountain Breaker,688,Spiritomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Clutch,689,Yveltal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Dark Feather,689,Yveltal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Darkness Fang,690,Nickit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Greedy Hunt,691,Thievul,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1001,Pitch-Black Fangs,691,Thievul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Poison Jab,692,Shroodle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Miraculous Paint,693,Grafaiai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,Welcoming Tail,694,Steelix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Skull Bash,694,Steelix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Gobble Down,695,Mega Mawile ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,Huge Bite,695,Mega Mawile ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Beam,696,Dialga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Chrono Burst,696,Dialga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Beat,697,Tinkatink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Light Punch,698,Tinkatuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Windup Swing,699,Tinkaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,All-You-Can-Grab,700,Gholdengo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,Speed Attack,700,Gholdengo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Pluck,701,Spearow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Repeating Drill,702,Fearow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,Bellyful of Milk,703,Miltank,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1018,Tackle,703,Miltank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Collect,704,Yungoos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,Gnaw,704,Yungoos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Bite,705,Gumshoos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Poison Powder,706,Tangela,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Hook,706,Tangela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Absorb,707,Tangrowth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1025,Pumped-Up Whip,707,Tangrowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Razor Leaf,708,Chikorita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Push Down,709,Bayleef,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1028,Solar Beam,710,Meganium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Rollout,711,Shuckle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Scratch,712,Nincada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,U-turn,713,Ninjask,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1032,Earthen Power,714,Dhelmise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Flare,715,Litleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Searing Flame,716,Pyroar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Ram,717,Sizzlipede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Combustion,717,Sizzlipede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Coiling Crush,718,Centiskorch,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1038,Heat Crawler,718,Centiskorch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Scorching Earth,719,Chi-Yu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Call for Family,720,Mantine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1041,Waterfall,720,Mantine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,Riptide,721,Kyogre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Swirling Waves,721,Kyogre,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1044,Beat,722,Snover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Icy Snow,722,Snover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Hammer-lanche,723,Mega Abomasnow ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Frost Barrier,723,Mega Abomasnow ex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1048,Wave Splash,724,Clauncher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,Aqua Launcher,725,Clawitzer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050,Surprise Attack,726,Sobble,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1051,Double Stab,727,Drizzile,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,Bring Down,728,Inteleon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,Water Shot,728,Inteleon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1054,Hide,729,Snom,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1055,Chilling Wings,730,Frosmoth,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1056,Freezing Headbutt,731,Eiscue,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1057,Tackle,731,Eiscue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,Beam,732,Magnemite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,Thunder Shock,733,Magneton,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1060,Upper Spark,734,Magnezone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,Flashing Bolt,734,Magnezone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,Electro Fall,735,Raikou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,Thunder Jolt,736,Electrike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1064,Flash Ray,737,Mega Manectric ex,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1065,Riotous Blasting,737,Mega Manectric ex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1066,Electrified Incisors,738,Pachirisu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Double Scratch,739,Helioptile,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1068,Dazzle Blast,740,Heliolisk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1069,Head Bolt,740,Heliolisk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,Teleportation Attack,741,Abra,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1071,Super Psy Bolt,742,Kadabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Powerful Hand,743,Alakazam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,Psychic,744,Jynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Collect,745,Ralts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1075,Headbutt,745,Ralts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,Call Sign,746,Kirlia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,Psyshot,746,Kirlia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Overflowing Wishes,747,Mega Gardevoir ex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1079,Mega Symphonia,747,Mega Gardevoir ex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Damage Beat,748,Shedinja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Triple Spin,749,Spoink,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,Psychic Sphere,750,Grumpig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Geo Gate,751,Xerneas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,Bright Horns,751,Xerneas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,Stampede,752,Greavard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Take Down,752,Greavard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1087,Horrifying Bite,753,Houndstone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1088,Hammer In,753,Houndstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Strafe,754,Mega Latias ex,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1090,Illusory Impulse,754,Mega Latias ex,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,Dragon Claw,755,Latios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Rapid-Fire Combo,756,Mega Kangaskhan ex,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,Quick Gift,757,Delibird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
