card_id,name,jp_name,expansion,jp_expansion,collection_no,jp_collection_no,card_type,stage,rule_text,category,hp,energy_type,weakness_type,resistance_type,retreat_cost,is_ex,is_mega_ex,is_tera,is_ace_spec,evolves_from,evolution_stage_number,num_attacks,num_abilities,has_ability,attack_ids
933,Larvesta,メラルバ,SSP,MC,24,121/742,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,2,False,False,False,False,,1,2,0,False,1339;1340
934,Centiskorch,マルヤクデ,SSP,MC,28,141/742,POKEMON,Stage1,n/a,n/a,130,FIRE,WATER,,2,False,False,False,False,Sizzlipede,2,2,0,False,1341;1342
935,Fuecoco,ホゲータ,SSP,MC,29,142/742,POKEMON,Basic,n/a,n/a,80,FIRE,WATER,,2,False,False,False,False,,1,1,0,False,1343
936,Crocalor,アチゲータ,SSP,MC,30,143/742,POKEMON,Stage1,n/a,n/a,110,FIRE,WATER,,3,False,False,False,False,Fuecoco,2,1,0,False,1344
937,Totodile,ワニノコ,ASC,MC,41,165/742,POKEMON,Basic,n/a,n/a,80,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,1345
938,Croconaw,アリゲイツ,ASC,MC,42,167/742,POKEMON,Stage1,n/a,n/a,100,WATER,LIGHTNING,,2,False,False,False,False,Totodile,2,1,0,False,1346
939,Mega Feraligatr ex,メガオーダイルex,ASC,MC,43,169/742,POKEMON,Stage2,Mega Pokémon ex,n/a,370,WATER,LIGHTNING,,3,False,True,False,False,Croconaw,3,1,0,False,1347
940,Glalie,オニゴーリ,TWM,MC,52,187/742,POKEMON,Stage1,n/a,n/a,120,WATER,METAL,,2,False,False,False,False,Snorunt,2,2,0,False,1348;1349
941,Spheal,タマザラシ,SSP,MC,43,188/742,POKEMON,Basic,n/a,n/a,70,WATER,METAL,,2,False,False,False,False,,1,1,0,False,1350
942,Sealeo,トドグラー,SSP,MC,44,189/742,POKEMON,Stage1,n/a,n/a,100,WATER,METAL,,3,False,False,False,False,Spheal,2,2,0,False,1351;1352
943,Walrein,トドゼルガ,SSP,MC,45,190/742,POKEMON,Stage2,n/a,n/a,170,WATER,METAL,,3,False,False,False,False,Sealeo,3,2,0,False,1353;1354
944,Regice ex,レジアイスex,ASC,MC,48,192/742,POKEMON,Basic,Pokémon ex,n/a,230,WATER,METAL,,3,True,False,False,False,,1,2,0,False,1355;1356
945,Froakie,ケロマツ,SCR,MC,39,206/742,POKEMON,Basic,n/a,n/a,60,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,1357
946,Cramorant,ウッウ,TWM,MC,58,210/742,POKEMON,Basic,n/a,n/a,110,WATER,LIGHTNING,,1,False,False,False,False,,1,2,0,False,1358;1359
947,Quaxly,クワッス,,MC,50,211/742,POKEMON,Basic,n/a,n/a,60,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,1360
948,Pikachu,ピカチュウ,ASC,MC,55,225/742,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,2,0,False,1361;1362
949,Raichu,ライチュウ,ASC,MC,56,226/742,POKEMON,Stage1,n/a,n/a,130,LIGHTNING,FIGHTING,,1,False,False,False,False,Pikachu,2,2,0,False,1363;1364
950,Magnemite,コイル,SSP,MC,58,231/742,POKEMON,Basic,n/a,n/a,60,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1365
951,Voltorb ex,ビリリダマex,ASC,MC,58,233/742,POKEMON,Basic,Pokémon ex,n/a,170,LIGHTNING,FIGHTING,,1,True,False,False,False,,1,1,0,False,1366
952,Zapdos,サンダー,PROMO,MC,157,239/742,POKEMON,Basic,n/a,n/a,110,LIGHTNING,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,1367;1368
953,Zapdos,サンダー,TWM,MC,65,240/742,POKEMON,Basic,n/a,n/a,120,LIGHTNING,LIGHTNING,FIGHTING,2,False,False,False,False,,1,2,0,False,1369;1370
954,Luxray ex,レントラーex,TWM,MC,68,246/742,POKEMON,Stage2,Pokémon ex,n/a,310,LIGHTNING,FIGHTING,,1,True,False,False,False,Luxio,3,2,0,False,1371;1372
955,Helioptile,エリキテル,TWM,MC,70,260/742,POKEMON,Basic,n/a,n/a,60,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,2,0,False,1373;1374
956,Zeraora,ゼラオラ,SCR,MC,55,267/742,POKEMON,Basic,n/a,n/a,120,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1375
957,Miraidon ex,ミライドンex,ASC,MC,73,284/742,POKEMON,Basic,Pokémon ex,Tera(Lightning),220,LIGHTNING,FIGHTING,,1,True,False,True,False,,1,2,0,False,1376;1377
958,Clefable,ピクシー,ASC,MC,75,286/742,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,METAL,,2,False,False,False,False,Clefairy,2,2,0,False,1378;1379
959,Togepi,トゲピー,ASC,MC,80,291/742,POKEMON,Basic,n/a,n/a,50,PSYCHIC,METAL,,1,False,False,False,False,,1,1,0,False,1380
960,Togetic,トゲチック,ASC,MC,81,292/742,POKEMON,Stage1,n/a,n/a,90,PSYCHIC,METAL,,1,False,False,False,False,Togepi,2,1,0,False,1381
961,Marill,マリル,ASC,MC,83,295/742,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,1382;1383
962,Azumarill ex,マリルリex,ASC,MC,84,297/742,POKEMON,Stage1,Pokémon ex,n/a,270,PSYCHIC,METAL,,2,True,False,False,False,Marill,2,1,1,True,1384
963,Shuppet,カゲボウズ,ASC,MC,90,307/742,POKEMON,Basic,n/a,n/a,60,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,1,0,False,1385
964,Beheeyem,オーベム,TEF,MC,74,327/742,POKEMON,Stage1,n/a,n/a,100,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Elgyem,2,1,0,False,1386
965,Swirlix,ペロッパフ,ASC,MC,93,333/742,POKEMON,Basic,n/a,n/a,60,PSYCHIC,METAL,,1,False,False,False,False,,1,1,0,False,1387
966,Slurpuff,ペロリーム,ASC,MC,94,334/742,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,METAL,,2,False,False,False,False,Swirlix,2,2,0,False,1388;1389
967,Fidough,パピモッチ,SCR,MC,66,347/742,POKEMON,Basic,n/a,n/a,60,PSYCHIC,METAL,,2,False,False,False,False,,1,2,0,False,1390;1391
968,Dachsbun ex,バウッツェルex,SCR,MC,67,348/742,POKEMON,Stage1,Pokémon ex,n/a,250,PSYCHIC,METAL,,2,True,False,False,False,Fidough,2,1,1,True,1392
969,Scream Tail ex,サケブシッポex,TWM,MC,94,353/742,POKEMON,Basic,Pokémon ex,Ancient,190,PSYCHIC,DARKNESS,FIGHTING,1,True,False,False,False,,1,2,0,False,1393;1394
970,Fezandipiti,キチキギス,TWM,MC,96,359/742,POKEMON,Basic,n/a,n/a,120,PSYCHIC,METAL,,1,False,False,False,False,,1,1,1,True,1395
971,Iron Boulder,テツノイワオ,SCR,MC,71,360/742,POKEMON,Basic,n/a,Future,140,PSYCHIC,DARKNESS,FIGHTING,3,False,False,False,False,,1,1,0,False,1396
972,Hitmontop,カポエラー,ASC,MC,102,367/742,POKEMON,Basic,n/a,n/a,100,FIGHTING,PSYCHIC,,1,False,False,False,False,,1,2,0,False,1397;1398
973,Groudon,グラードン,ASC,MC,108,375/742,POKEMON,Basic,n/a,n/a,140,FIGHTING,GRASS,,3,False,False,False,False,,1,2,0,False,1399;1400
974,Riolu,リオル,SCR,MC,81,379/742,POKEMON,Basic,n/a,n/a,70,FIGHTING,PSYCHIC,,1,False,False,False,False,,1,1,0,False,1401
975,Stunfisk ex,マッギョex,ASC,MC,114,394/742,POKEMON,Basic,Pokémon ex,n/a,210,FIGHTING,GRASS,,2,True,False,False,False,,1,2,0,False,1402;1403
976,Carbink,メレシー,ASC,MC,117,400/742,POKEMON,Basic,n/a,n/a,90,FIGHTING,GRASS,,1,False,False,False,False,,1,1,1,True,1404
977,Crabrawler,マケンカニ,SCR,MC,87,401/742,POKEMON,Basic,n/a,n/a,90,FIGHTING,PSYCHIC,,3,False,False,False,False,,1,2,0,False,1405;1406
978,Passimian,ナゲツケサル,SSP,MC,111,407/742,POKEMON,Basic,n/a,n/a,110,FIGHTING,PSYCHIC,,1,False,False,False,False,,1,1,0,False,1407
979,Koraidon ex,コライドンex,ASC,MC,121,425/742,POKEMON,Basic,Pokémon ex,Tera(Fighting),230,FIGHTING,PSYCHIC,,2,True,False,True,False,,1,2,0,False,1408;1409
980,Venipede,フシデ,TWM,MC,115,460/742,POKEMON,Basic,n/a,n/a,80,DARKNESS,FIGHTING,,3,False,False,False,False,,1,2,0,False,1410;1411
981,Whirlipede,ホイーガ,TWM,MC,116,461/742,POKEMON,Stage1,n/a,n/a,100,DARKNESS,FIGHTING,,3,False,False,False,False,Venipede,2,2,0,False,1412;1413
982,Scolipede,ペンドラー,TWM,MC,117,462/742,POKEMON,Stage2,n/a,n/a,170,DARKNESS,FIGHTING,,3,False,False,False,False,Whirlipede,3,2,0,False,1414;1415
983,Vullaby,バルチャイ,ASC,MC,138,474/742,POKEMON,Basic,n/a,n/a,70,DARKNESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,1416
984,Mandibuzz ex,バルジーナex,ASC,MC,139,475/742,POKEMON,Stage1,Pokémon ex,n/a,260,DARKNESS,LIGHTNING,FIGHTING,1,True,False,False,False,Vullaby,2,2,0,False,1417;1418
985,Hoopa,フーパ,ASC,MC,141,482/742,POKEMON,Basic,n/a,n/a,120,DARKNESS,GRASS,,2,False,False,False,False,,1,2,0,False,1419;1420
986,Brute Bonnet,アラブルタケ,TWM,MC,118,487/742,POKEMON,Basic,n/a,Ancient,120,DARKNESS,GRASS,,3,False,False,False,False,,1,2,0,False,1421;1422
987,Mawile,クチート,ASC,MC,144,495/742,POKEMON,Basic,n/a,n/a,90,METAL,FIRE,GRASS,1,False,False,False,False,,1,2,0,False,1423;1424
988,Registeel ex,レジスチルex,ASC,MC,145,499/742,POKEMON,Basic,Pokémon ex,n/a,230,METAL,FIRE,GRASS,3,True,False,False,False,,1,2,0,False,1425;1426
989,Bronzor,ドーミラー,SSP,MC,126,500/742,POKEMON,Basic,n/a,n/a,60,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,1427
990,Togedemaru ex,トゲデマルex,ASC,MC,149,514/742,POKEMON,Basic,Pokémon ex,n/a,190,METAL,FIRE,GRASS,1,True,False,False,False,,1,2,0,False,1428;1429
991,Melmetal,メルメタル,TEF,MC,117,518/742,POKEMON,Stage1,n/a,n/a,160,METAL,FIRE,GRASS,4,False,False,False,False,Meltan,2,2,0,False,1430;1431
992,Duraludon,ジュラルドン,,MC,129,523/742,POKEMON,Basic,n/a,n/a,130,METAL,FIRE,GRASS,2,False,False,False,False,,1,2,0,False,1432;1433
993,Orthworm ex,ミミズズex,SCR,MC,110,533/742,POKEMON,Basic,Pokémon ex,n/a,220,METAL,FIRE,GRASS,4,True,False,False,False,,1,1,1,True,1434
994,Fraxure,オノンド,SFA,MC,45,542/742,POKEMON,Stage1,n/a,n/a,100,DRAGON,,,2,False,False,False,False,Axew,2,1,1,True,1435
995,Haxorus,オノノクス,SFA,MC,46,543/742,POKEMON,Stage2,n/a,n/a,170,DRAGON,,,2,False,False,False,False,Fraxure,3,2,0,False,1436;1437
996,Larry's Dunsparce,アオキのノコッチ,ASC,MC,163,576/742,POKEMON,Basic,n/a,Trainer's Pokémon(Larry),70,COLORLESS,FIGHTING,,0,False,False,False,False,,1,1,0,False,1438
997,Larry's Dudunsparce ex,アオキのノココッチex,ASC,MC,164,577/742,POKEMON,Stage1,Pokémon ex,Trainer's Pokémon(Larry),270,COLORLESS,FIGHTING,,3,True,False,False,False,Larry's Dunsparce,2,1,0,False,1439
998,Slakoth,ナマケロ,,MC,145,581/742,POKEMON,Basic,n/a,n/a,60,COLORLESS,FIGHTING,,2,False,False,False,False,,1,1,0,False,1440
999,Vigoroth,ヤルキモノ,,MC,146,582/742,POKEMON,Stage1,n/a,n/a,90,COLORLESS,FIGHTING,,2,False,False,False,False,Slakoth,2,1,0,False,1441
1000,Skitty,エネコ,ASC,MC,165,585/742,POKEMON,Basic,n/a,n/a,60,COLORLESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,1442
1001,Delcatty,エネコロロ,ASC,MC,166,586/742,POKEMON,Stage1,n/a,n/a,100,COLORLESS,FIGHTING,,1,False,False,False,False,Skitty,2,2,0,False,1443;1444
1002,Zangoose ex,ザングースex,ASC,MC,167,588/742,POKEMON,Basic,Pokémon ex,n/a,200,COLORLESS,FIGHTING,,1,True,False,False,False,,1,2,0,False,1445;1446
1003,Larry's Starly,アオキのムックル,ASC,MC,168,590/742,POKEMON,Basic,n/a,Trainer's Pokémon(Larry),60,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,1447;1448
1004,Larry's Staravia,アオキのムクバード,ASC,MC,169,591/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Larry),90,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Larry's Starly,2,2,0,False,1449;1450
1005,Larry's Staraptor,アオキのムクホーク,ASC,MC,170,592/742,POKEMON,Stage2,n/a,Trainer's Pokémon(Larry),150,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Larry's Staravia,3,2,0,False,1451;1452
1006,Mega Audino ex,メガタブンネex,ASC,MC,172,602/742,POKEMON,Basic,Mega Pokémon ex,n/a,270,COLORLESS,FIGHTING,,1,False,True,False,False,,1,2,0,False,1453;1454
1007,Larry's Rufflet,アオキのワシボン,ASC,MC,173,608/742,POKEMON,Basic,n/a,Trainer's Pokémon(Larry),70,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,1,0,False,1455
1008,Larry's Braviary,アオキのウォーグル,ASC,MC,174,609/742,POKEMON,Stage1,n/a,Trainer's Pokémon(Larry),130,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,Larry's Rufflet,2,2,0,False,1456;1457
1009,Larry's Komala,アオキのネッコアラ,ASC,MC,175,619/742,POKEMON,Basic,n/a,Trainer's Pokémon(Larry),90,COLORLESS,FIGHTING,,2,False,False,False,False,,1,1,1,True,1458
1010,Drampa,ジジーロン,ASC,MC,176,621/742,POKEMON,Basic,n/a,n/a,130,COLORLESS,FIGHTING,,2,False,False,False,False,,1,2,0,False,1459;1460
1011,Spinarak,イトマル,POR,M3,1,001/080,POKEMON,Basic,n/a,n/a,60,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,1461
1012,Ariados,アリアドス,POR,M3,2,002/080,POKEMON,Stage1,n/a,n/a,110,GRASS,FIRE,,1,False,False,False,False,Spinarak,2,1,0,False,1462
1013,Shaymin,シェイミ,POR,M3,3,003/080,POKEMON,Basic,n/a,n/a,70,GRASS,FIRE,,0,False,False,False,False,,1,2,0,False,1463;1464
1014,Snivy,ツタージャ,POR,M3,4,004/080,POKEMON,Basic,n/a,n/a,70,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,1465
1015,Servine,ジャノビー,POR,M3,5,005/080,POKEMON,Stage1,n/a,n/a,100,GRASS,FIRE,,1,False,False,False,False,Snivy,2,1,0,False,1466
1016,Serperior,ジャローダ,POR,M3,6,006/080,POKEMON,Stage2,n/a,n/a,160,GRASS,FIRE,,2,False,False,False,False,Servine,3,2,0,False,1467;1468
1017,Scatterbug,コフキムシ,POR,M3,7,007/080,POKEMON,Basic,n/a,n/a,40,GRASS,FIRE,,1,False,False,False,False,,1,1,0,False,1469
1018,Spewpa,コフーライ,POR,M3,8,008/080,POKEMON,Stage1,n/a,n/a,80,GRASS,FIRE,,3,False,False,False,False,Scatterbug,2,1,0,False,1470
1019,Vivillon,ビビヨン,POR,M3,9,009/080,POKEMON,Stage2,n/a,n/a,120,GRASS,FIRE,,1,False,False,False,False,Spewpa,3,1,1,True,1471
1020,Rowlet,モクロー,POR,M3,10,010/080,POKEMON,Basic,n/a,n/a,80,GRASS,FIRE,,2,False,False,False,False,,1,2,0,False,1472;1473
1021,Dartrix,フクスロー,POR,M3,11,011/080,POKEMON,Stage1,n/a,n/a,100,GRASS,FIRE,,2,False,False,False,False,Rowlet,2,2,0,False,1474;1475
1022,Decidueye ex,ジュナイパーex,POR,M3,12,012/080,POKEMON,Stage2,Pokémon ex,n/a,320,GRASS,FIRE,,2,True,False,False,False,Dartrix,3,1,1,True,1476
1023,Fletchinder,ヒノヤコマ,POR,M3,13,013/080,POKEMON,Stage1,n/a,n/a,90,FIRE,LIGHTNING,FIGHTING,1,False,False,False,False,Fletchling,2,1,0,False,1477
1024,Talonflame,ファイアロー,POR,M3,14,014/080,POKEMON,Stage2,n/a,n/a,150,FIRE,LIGHTNING,FIGHTING,1,False,False,False,False,Fletchinder,3,1,1,True,1478
1025,Salandit,ヤトウモリ,POR,M3,15,015/080,POKEMON,Basic,n/a,n/a,70,FIRE,WATER,,1,False,False,False,False,,1,1,0,False,1479
1026,Salazzle ex,エンニュートex,POR,M3,16,016/080,POKEMON,Stage1,Pokémon ex,n/a,260,FIRE,WATER,,1,True,False,False,False,Salandit,2,2,0,False,1480;1481
1027,Turtonator,バクガメス,POR,M3,17,017/080,POKEMON,Basic,n/a,n/a,120,FIRE,WATER,,2,False,False,False,False,,1,1,1,True,1482
1028,Seel,パウワウ,POR,M3,18,018/080,POKEMON,Basic,n/a,n/a,80,WATER,LIGHTNING,,2,False,False,False,False,,1,2,0,False,1483;1484
1029,Dewgong,ジュゴン,POR,M3,19,019/080,POKEMON,Stage1,n/a,n/a,130,WATER,LIGHTNING,,2,False,False,False,False,Seel,2,1,1,True,1485
1030,Staryu,ヒトデマン,POR,M3,20,020/080,POKEMON,Basic,n/a,n/a,70,WATER,LIGHTNING,,1,False,False,False,False,,1,1,0,False,1486
1031,Mega Starmie ex,メガスターミーex,POR,M3,21,021/080,POKEMON,Stage1,Mega Pokémon ex,n/a,330,WATER,LIGHTNING,,2,False,True,False,False,Staryu,2,2,0,False,1487;1488
1032,Amaura,アマルス,POR,M3,23,022/080,POKEMON,Stage1,n/a,n/a,100,WATER,METAL,,3,False,False,False,False,Antique Sail Fossil,2,1,0,False,1489
1033,Aurorus,アマルルガ,POR,M3,24,023/080,POKEMON,Stage2,n/a,n/a,170,WATER,METAL,,3,False,False,False,False,Amaura,3,1,1,True,1490
1034,Volcanion,ボルケニオン,POR,M3,25,024/080,POKEMON,Basic,n/a,n/a,130,WATER,LIGHTNING,,3,False,False,False,False,,1,2,0,False,1491;1492
1035,Shinx,コリンク,POR,M3,26,025/080,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,1,0,False,1493
1036,Luxio,ルクシオ,POR,M3,27,026/080,POKEMON,Stage1,n/a,n/a,90,LIGHTNING,FIGHTING,,1,False,False,False,False,Shinx,2,1,1,True,1494
1037,Luxray,レントラー,POR,M3,28,027/080,POKEMON,Stage2,n/a,n/a,150,LIGHTNING,FIGHTING,,0,False,False,False,False,Luxio,3,2,0,False,1495;1496
1038,Dedenne,デデンネ,POR,M3,29,028/080,POKEMON,Basic,n/a,n/a,70,LIGHTNING,FIGHTING,,1,False,False,False,False,,1,2,0,False,1497;1498
1039,Clefairy,ピッピ,POR,M3,30,029/080,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,1499;1500
1040,Mega Clefable ex,メガピクシーex,POR,M3,31,030/080,POKEMON,Stage1,Mega Pokémon ex,n/a,320,PSYCHIC,METAL,,1,False,True,False,False,Clefairy,2,1,1,True,1501
1041,Mawile,クチート,POR,M3,32,031/080,POKEMON,Basic,n/a,n/a,110,PSYCHIC,METAL,,2,False,False,False,False,,1,1,0,False,1502
1042,Espurr,ニャスパー,POR,M3,33,032/080,POKEMON,Basic,n/a,n/a,60,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,,1,2,0,False,1503;1504
1043,Meowstic,ニャオニクス,POR,M3,34,033/080,POKEMON,Stage1,n/a,n/a,100,PSYCHIC,DARKNESS,FIGHTING,1,False,False,False,False,Espurr,2,2,0,False,1505;1506
1044,Spritzee,シュシュプ,POR,M3,35,034/080,POKEMON,Basic,n/a,n/a,70,PSYCHIC,METAL,,1,False,False,False,False,,1,2,0,False,1507;1508
1045,Aromatisse,フレフワン,POR,M3,36,035/080,POKEMON,Stage1,n/a,n/a,120,PSYCHIC,METAL,,1,False,False,False,False,Spritzee,2,1,1,True,1509
1046,Nosepass,ノズパス,POR,M3,37,036/080,POKEMON,Basic,n/a,n/a,90,FIGHTING,GRASS,,3,False,False,False,False,,1,1,0,False,1510
1047,Probopass,ダイノーズ,POR,M3,38,037/080,POKEMON,Stage1,n/a,n/a,140,FIGHTING,GRASS,,3,False,False,False,False,Nosepass,2,2,0,False,1511;1512
1048,Hippopotas,ヒポポタス,POR,M3,39,038/080,POKEMON,Basic,n/a,n/a,100,FIGHTING,GRASS,,4,False,False,False,False,,1,2,0,False,1513;1514
1049,Hippowdon,カバルドン,POR,M3,40,039/080,POKEMON,Stage1,n/a,n/a,150,FIGHTING,GRASS,,4,False,False,False,False,Hippopotas,2,2,0,False,1515;1516
1050,Landorus,ランドロス,POR,M3,41,040/080,POKEMON,Basic,n/a,n/a,120,FIGHTING,GRASS,,1,False,False,False,False,,1,2,0,False,1517;1518
1051,Binacle,カメテテ,POR,M3,42,041/080,POKEMON,Basic,n/a,n/a,80,FIGHTING,GRASS,,2,False,False,False,False,,1,2,0,False,1519;1520
1052,Barbaracle,ガメノデス,POR,M3,43,042/080,POKEMON,Stage1,n/a,n/a,130,FIGHTING,GRASS,,2,False,False,False,False,Binacle,2,1,1,True,1521
1053,Tyrunt,チゴラス,POR,M3,44,043/080,POKEMON,Stage1,n/a,n/a,100,FIGHTING,GRASS,,3,False,False,False,False,Antique Jaw Fossil,2,1,0,False,1522
1054,Tyrantrum,ガチゴラス,POR,M3,45,044/080,POKEMON,Stage2,n/a,n/a,180,FIGHTING,GRASS,,3,False,False,False,False,Tyrunt,3,1,1,True,1523
1055,Hawlucha,ルチャブル,POR,M3,46,045/080,POKEMON,Basic,n/a,n/a,70,FIGHTING,PSYCHIC,,0,False,False,False,False,,1,1,0,False,1524
1056,Mega Zygarde ex,メガジガルデex,POR,M3,47,046/080,POKEMON,Basic,Mega Pokémon ex,n/a,310,FIGHTING,GRASS,,2,False,True,False,False,,1,2,0,False,1525;1526
1057,Gastly,ゴース,POR,M3,48,047/080,POKEMON,Basic,n/a,n/a,70,DARKNESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,1527
1058,Haunter,ゴースト,POR,M3,49,048/080,POKEMON,Stage1,n/a,n/a,100,DARKNESS,FIGHTING,,1,False,False,False,False,Gastly,2,1,0,False,1528
1059,Gengar,ゲンガー,POR,M3,50,049/080,POKEMON,Stage2,n/a,n/a,130,DARKNESS,FIGHTING,,1,False,False,False,False,Haunter,3,1,1,True,1529
1060,Skorupi,スコルピ,POR,M3,51,050/080,POKEMON,Basic,n/a,n/a,80,DARKNESS,FIGHTING,,2,False,False,False,False,,1,1,0,False,1530
1061,Drapion,ドラピオン,POR,M3,52,051/080,POKEMON,Stage1,n/a,n/a,140,DARKNESS,FIGHTING,,3,False,False,False,False,Skorupi,2,2,0,False,1531;1532
1062,Yveltal ex,イベルタルex,POR,M3,53,052/080,POKEMON,Basic,Pokémon ex,n/a,210,DARKNESS,LIGHTNING,FIGHTING,1,True,False,False,False,,1,2,0,False,1533;1534
1063,Chien-Pao,パオジアン,POR,M3,54,053/080,POKEMON,Basic,n/a,n/a,120,DARKNESS,GRASS,,1,False,False,False,False,,1,2,0,False,1535;1536
1064,Mega Skarmory ex,メガエアームドex,POR,M3,55,054/080,POKEMON,Basic,Mega Pokémon ex,n/a,260,METAL,LIGHTNING,FIGHTING,0,False,True,False,False,,1,1,0,False,1537
1065,Honedge,ヒトツキ,POR,M3,56,055/080,POKEMON,Basic,n/a,n/a,70,METAL,FIRE,GRASS,2,False,False,False,False,,1,1,0,False,1538
1066,Doublade,ニダンギル,POR,M3,57,056/080,POKEMON,Stage1,n/a,n/a,100,METAL,FIRE,GRASS,2,False,False,False,False,Honedge,2,1,0,False,1539
1067,Aegislash,ギルガルド,POR,M3,58,057/080,POKEMON,Stage2,n/a,n/a,150,METAL,FIRE,GRASS,3,False,False,False,False,Doublade,3,2,0,False,1540;1541
1068,Klefki,クレッフィ,POR,M3,59,058/080,POKEMON,Basic,n/a,n/a,70,METAL,FIRE,GRASS,1,False,False,False,False,,1,1,0,False,1542
1069,Rattata,コラッタ,POR,M3,60,059/080,POKEMON,Basic,n/a,n/a,40,COLORLESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,1543
1070,Raticate,ラッタ,POR,M3,61,060/080,POKEMON,Stage1,n/a,n/a,90,COLORLESS,FIGHTING,,1,False,False,False,False,Rattata,2,2,0,False,1544;1545
1071,Meowth ex,ニャースex,POR,M3,62,061/080,POKEMON,Basic,Pokémon ex,n/a,170,COLORLESS,FIGHTING,,1,True,False,False,False,,1,1,1,True,1546
1072,Snorlax,カビゴン,POR,M3,63,062/080,POKEMON,Basic,n/a,n/a,160,COLORLESS,FIGHTING,,4,False,False,False,False,,1,2,0,False,1547;1548
1073,Bunnelby,ホルビー,POR,M3,64,063/080,POKEMON,Basic,n/a,n/a,70,COLORLESS,FIGHTING,,1,False,False,False,False,,1,1,0,False,1549
1074,Diggersby,ホルード,POR,M3,65,064/080,POKEMON,Stage1,n/a,n/a,150,COLORLESS,FIGHTING,,4,False,False,False,False,Bunnelby,2,2,0,False,1550;1551
1075,Fletchling,ヤヤコマ,POR,M3,66,065/080,POKEMON,Basic,n/a,n/a,60,COLORLESS,LIGHTNING,FIGHTING,1,False,False,False,False,,1,2,0,False,1552;1553
1076,Furfrou,トリミアン,POR,M3,67,066/080,POKEMON,Basic,n/a,n/a,90,COLORLESS,FIGHTING,,1,False,False,False,False,,1,2,0,False,1554;1555
1077,Roto-Stick,ロトりぼう,PRE,PROMO,127,160/SV-P,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1078,Hole-Digging Shovel,あなあけスコップ,POR,PROMO,74,005/M-P,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1079,Rare Candy,ふしぎなアメ,SVI,MC,191,655/742,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1080,Unfair Stamp,アンフェアスタンプ,TWM,MC,165,633/742,ITEM,,ACE SPEC,n/a,,COLORLESS,,,0,False,False,False,True,,,0,1,True,
1081,Enhanced Hammer,改造ハンマー,TWM,M2a,148,148/193,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1082,Hyper Aroma,ハイパーアロマ,TWM,MC,152,650/742,ITEM,,ACE SPEC,n/a,,COLORLESS,,,0,False,False,False,True,,,0,1,True,
1083,Love Ball,ラブラブボール,,SV5a,156,058/066,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1084,Boxed Order,おとりよせボックス,TEF,SV5K,143,061/071,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
1085,Awakening Drum,覚醒のドラム,TEF,MC,141,642/742,ITEM,,ACE SPEC,Ancient,,COLORLESS,,,0,False,False,False,True,,,0,1,True,
1086,Buddy-Buddy Poffin,なかよしポフィン,TEF,MC,144,648/742,ITEM,,n/a,n/a,,COLORLESS,,,0,False,False,False,False,,,0,1,True,
